program_name_en,category,program_id,university
MSc Quantum Technology,物理,76406246-0aa7-4aa0-89a1-e4a1190cf6f5,University of Sussex
MSc Particle Physics,物理,402d6729-f76d-4648-9075-1718bf7ca675,University of Sussex
MSc Physics,物理,b871d685-a0dc-4f08-bcf8-a0f2447b1ad7,University of Sussex
Master of Physics: profile,物理,2a6d11e8-acac-4b3b-8df1-ddb993a8dd8c,University of Antwerp
MS in Physics,物理,f3ec2eec-f18b-4876-b56b-1a2c9bbbab39,Georgetown University
Master of Science in Photonics Engineering,物理,70a585e9-2026-4c2f-b8a9-56e17c97167a,Vrije Universiteit Brussel
Master of Science in Physics and Astronomy,物理,e5d894fe-d5d3-4a1d-a6c0-79964bd59c62,Vrije Universiteit Brussel
MSc Space Exploration Systems,物理,cb55e70b-4304-4479-8ace-c7ba87bda373,University of Leicester
Master of Earth and Planetary Sciences,物理,74c68263-aa28-4633-baf5-f29eb2b61a0f,Macau University of Science and Technology
Master of science in Physical Engineering,物理,c3f63956-f6dc-4b99-802e-094e05e8bd3b,Université Libre de Bruxelles
MS in Physics,物理,46d12374-cee3-4cc6-9d16-148dcb54ca7f,University of Georgia
Master of Business Analytics,商业分析,fce45a62-80d9-48b4-a74a-15825f12d7ca,Massachusetts Institute of Technology
MSc Business Analytics,商业分析,2d1c7785-87fb-4444-9829-28caefc35a2b,Imperial College London
MSc Business Analytics,商业分析,d13ffbcc-8158-48fd-8c56-c73ab3f68c61,National University of Singapore
Master of Technology in Enterprise Business Analytics,商业分析,6b587654-af8a-4a21-9cc4-7c8577ece856,National University of Singapore
MSc Business Analytics,商业分析,128317b2-379f-4b83-aa58-d57a6f87970c,University College London
MSc Business Analytics,商业分析,48a8e923-1d37-4490-a654-26929d63dab1,The University of Hong Kong
MSc Business Analytics,商业分析,a9dc72ba-20bc-4556-a8de-3c560650f52b,Nanyang Technological University
Master of Analytics,商业分析,d9c02fca-627b-4ee0-a803-225e1081d3f1,"University of California, Berkeley"
Master of Business Analytics,商业分析,13607e00-7df4-4f42-b7dc-9421f45db6d2,The University of Melbourne
MS in Business Analytics and Artificial Intelligence,商业分析,a349f0d4-0c8c-4850-b3b0-c58446a581d0,Johns Hopkins University
MSc Business Analytics,商业分析,445aef99-c993-4b6a-8263-a13c62f22b83,The Chinese University of Hong Kong
MSc Information Management and Business Analytics (CUHK-Shenzhen),商业分析,9c8caf77-6d34-41e0-844d-bc8c8f3d11db,The Chinese University of Hong Kong
Master of Statistical Data Analysis,商业分析,bbf44554-dd99-4e25-8562-ff4926a3afd7,Australian National University
MSc Business Analytics,商业分析,8ee65dd6-8b9a-4070-aeda-0f09bac870eb,The University of Edinburgh
MSc Business Analysis and Strategic Management,商业分析,0726cf27-927d-4814-b677-19cf020cb7d2,The University of Manchester
MSc Business Analytics: Operational Research and Risk Analysis,商业分析,e89eb6b4-f810-4f36-9a0b-ee152911394f,The University of Manchester
Master of Business Analytics (2 years),商业分析,0d10a62f-e684-48d8-a9bf-32ce23f33efa,Monash University
Master of Business Analytics (1.5 years),商业分析,3c86aae3-066a-4f7a-9f56-5714c4b65e97,Monash University
Master of Science in Business Analytics,商业分析,004d357e-5278-4943-bb89-32fc0362eb41,Columbia University
Master of Science in Applied Analytics,商业分析,fd013211-6da6-4938-99e7-76ddcc8212b4,Columbia University
MSc Business Analytics,商业分析,3ae87945-a558-46ce-8a7a-87231e2f2a00,The Hong Kong University of Science and Technology
Master of Business Analytics,商业分析,5c1899b5-a323-43ee-9277-66fe29140524,"University of Michigan, Ann Arbor"
Master of Business Analytics,商业分析,bbc8f234-b7e2-4861-b8de-49035dc976bd,"University of California, Los Angeles"
MSc Business Analytics,商业分析,b7d2ad6a-1dc6-4d21-a274-bcb71092e4a2,University of Bristol
MISM–Business Intelligence & Data Analytics pathway,商业分析,d3e53669-623c-4cda-b02b-b44950183c5f,Carnegie Mellon University
MS in Business Analytics,商业分析,02e02103-e837-4db5-a70c-7178836c2911,Carnegie Mellon University
UvA MSc Data Science and Business Analytics,商业分析,43aee17e-62c6-45ee-96c4-a38207609ad9,University of Amsterdam
MSc Business Analytics (English),商业分析,7389bc85-fb58-4399-87ad-22eed31db898,The Hong Kong Polytechnic University
MSc Global Business and Decision Analysis,商业分析,489f6ad4-0291-40c9-984d-d9a32f150c5b,The Hong Kong Polytechnic University
MSc Business Analytics (Chinese and English),商业分析,1e782131-f415-4959-b1a0-cf34b583df7b,The Hong Kong Polytechnic University
MS in Data Analytics and Business Computing（shanghai）,商业分析,c6dcc609-09ea-45be-b110-f472428209e3,New York University
Master of Quantitative Management,商业分析,fcc9b2f0-5b48-4cd2-8d44-c5a6544afd04,Duke University
Master of Science in Business Analytics,商业分析,42b74521-6a7f-478e-84d7-1dcab875acf1,"University of California, San Diego"
Master of Science in Business Analytics,商业分析,2f6af278-6b2c-495f-9347-b46a0eafbc7f,University of Texas at Austin
Master of Science in Business Analytics,商业分析,0301cbb2-cfa0-4628-8a1f-e4e186659cf3,University of Illinois at Urbana-Champaign
MSc Business Analytics,商业分析,7c69fae9-4ebc-424a-aefd-1269f685ba33,The University of Warwick
MSc Business Analytics,商业分析,a13ef1e8-335f-4ed9-b7fe-14009e081cae,University of Birmingham
Master of Business Analytics,商业分析,487d66fd-8c98-40cf-86e7-482ab6d79807,The University of Western Australia
MSc Business Analytics,商业分析,7799a407-dd98-4f86-8f4b-d1399fbccd3a,University of Glasgow
MS in Business Analytics,商业分析,f6f55677-4c76-47d8-9e00-64a3412ceaee,University of Washington
Master of Business Analytics,商业分析,16f47b47-04fc-44ba-b424-4bf9c6becc26,The University of Adelaide
Master's in Business Analytics,商业分析,4c876bf5-6109-4aa0-a6e7-71900f0e4f39,Pennsylvania State University
Master of Accounting and Business Analytics,商业分析,dc471e64-cde5-4784-b0f7-89d183a4a81f,The University of Adelaide
MSc Business Analytics and Decision Sciences,商业分析,dd450ee7-5956-4210-99f6-d64d5b4c15d2,University of Leeds
MSc Business Analytics and Finance,商业分析,2fc54ace-6fff-4739-8460-b7536e16627d,University of Southampton
MSc Business Analytics and Management Science,商业分析,9551c83a-5ec0-43d7-adc5-8c4cafb74256,University of Southampton
MS in Business Analytics (MSBA),商业分析,2755088e-d52a-454d-8ea4-fe16517d784a,Boston University
MS in Applied Business Analytics,商业分析,6995dd9c-23f9-4598-a0c0-1d612bc0b5e5,Boston University
MS in Bussiness Analytics and Information Management,商业分析,981f2322-be14-4e59-a614-8738ba927e85,Purdue University
MSc Business Analytics,商业分析,caeea64f-a322-4df3-9650-532980f17b53,Durham University
Master of Business Analytics,商业分析,cc49f0c7-8cc8-473b-940a-513d50eae416,University of Technology Sydney
Master of Business Analytics (Extension),商业分析,50722a80-8a07-4798-9a0f-065706d1858f,University of Technology Sydney
MSc Business Analytics,商业分析,e0983738-047a-464e-8359-4b9cc3d2bfa4,University of Nottingham
MSc Business Analytics,商业分析,b08310b1-3155-454e-8ab2-0152eee187c9,Queen Mary University of London
MS in Business Analytics,商业分析,0b511b13-89d2-4c42-acb8-27d8bc2599e0,University of Wisconsin-Madison
Master of Science in Business Analytics,商业分析,e8fca6fe-4c9a-4383-a8df-7cf49fad148a,"University of California, Davis"
Master of Business Information Technology,商业分析,b3cf5d2d-7459-412e-b6d3-fcced698371d,Royal Melbourne Institute of Technology
Master of Commerce,商业分析,6e837053-7394-4b79-93bd-51c87170725e,Royal Melbourne Institute of Technology
MSc Business Analytics,商业分析,156cb9bb-e569-4e48-9161-429234784dc8,University of Bath
Master of Business Analytics,商业分析,b187b95a-25f9-4f93-a26d-a8961dce29bf,University of Science Malaysia
MSc Business Analytics,商业分析,10c0c63a-7b64-450e-8ee8-95a74e5db853,Newcastle University(United Kingdom)
Master of Business Analytics,商业分析,b336981b-984f-47b1-b21b-0aab721c379c,Macquarie University
Double Degree Master of Business Analytics/Master of Data Science,商业分析,51122112-259c-43b4-8b63-6ba4b38aa117,Macquarie University
Double Degree Master of Business Analytics/Master of Information Systems Management,商业分析,2a2b3282-55ef-4ec5-be21-365119c2e9bb,Macquarie University
Master of Science in Business Analytics,商业分析,426681b3-7389-4160-892d-0390e05f7e37,University of Southern California
MSc Business Analytics and Big Data,商业分析,f2002e66-65f9-4808-ac46-4b503b15e880,University of Liverpool
Master of Science (Business Intelligence and Analytics),商业分析,daefa7e4-8165-4c43-b71b-a1f0b7c2c25c,Universiti Teknologi Malaysia
MSc Business Analytics,商业分析,5dd27300-011f-468f-95e0-24c025c50be1,University of Exeter
Master in Business Analytics,商业分析,916835bc-a82a-4c62-803e-6f311f4b9a0c,Université de Genève
MSc Business Analytics,商业分析,7dfe3fd0-b67f-46d3-8880-c8fc92d44bec,Lancaster University
Master of Science in Business Engineering (Data Analytics),商业分析,cc6c248b-e58c-4c40-b0ea-a25a1abc4793,Ghent University
MS in Business Analytics,商业分析,ff1e8921-2ee6-4bd9-948b-02ebb5ac57c8,Washington University in St. Louis
MSc Business Analytics,商业分析,eb35fe59-0e86-41d3-bf27-9040cd7a144b,University of York(United Kingdom)
Master of Science in Business Analytics,商业分析,61ac1809-54e7-4e0f-8878-e37f97f573c0,Arizona State University—Tempe
MSc Business Analytics,商业分析,e2a77ac1-d717-4c59-abf3-36fe89c3d8de,Cardiff University
MS in Business Analytics,商业分析,c88d9982-cbc0-4ec0-9ad1-acb8b8b37d3c,Emory University
Master of Business Analytics,商业分析,6006219a-2905-4713-a45a-4c707b50950e,University of Wollongong Australia
MSc Business Analytics,商业分析,d2643dbc-ffd5-40b3-a8e2-2f931f54234a,Queen's University Belfast
MS in Business Analytics,商业分析,2663dc7d-f6cc-465f-b066-25ee6b6f3d07,"University of Maryland, College Park"
MSc Business Analytics,商业分析,c4a6af6c-22bb-4a25-9b60-d0e040248322,Loughborough University
MS in Business Analytics,商业分析,cb4037e2-4540-463e-bf4f-f307d26b2509,University of Rochester
MS in Artificial Intelligence in Business,商业分析,447e7e15-1ca0-46a7-80ae-5d9d04b82d49,University of Rochester
MSc Data Science with Concentration in Business Statistics (BNBU),商业分析,9626dac1-431a-452c-a37f-00cf5c800531,Hong Kong Baptist University
MSc Business Analysis & Consulting,商业分析,88853ca7-fdf5-4075-b73b-2b442618a79b,University of Strathclyde
MSc Business Analytics,商业分析,288af33f-6d49-4aeb-85cf-f83a3b9fef77,University of Surrey
M.S. in Commerce–Business Analytics Track,商业分析,2507d1c2-cf65-47f4-ba9e-29659ed9bbbd,University of Virginia
Master of Science in Data Science and Analytics,商业分析,a050471c-fa31-4eae-973b-6881d543ee55,Georgetown University
MSc Business Analytics,商业分析,6798d59d-318c-4da5-9127-7770d5901955,University of Macau
MSc Business Analytics and Consultancy,商业分析,42487048-4cae-4e1b-ad9b-38b49e0ebb48,Heriot-Watt University
MSc Business Analytics and Consultancy with Advanced Practice,商业分析,52316813-5e3d-4654-bc4f-36bd4fa0b074,Heriot-Watt University
Master of Science in Business Analytics,商业分析,f5e944a5-0810-484d-a843-a7736debc178,"University of California, Irvine"
MS in Business Analytics,商业分析,b2b100e6-11ed-4c8e-b504-38189cc695bb,University of Notre Dame
MSM-Business Analytics,商业分析,1b8dc540-1214-4f1e-96ab-7350537855ff,Case Western Reserve University
Master of Science in Business Analytics,商业分析,784f0a9a-a61e-46e2-a420-0481285d6a34,University of Miami
Master of Science in Business Analytics,商业分析,d43de0fd-7ea6-4153-a20a-97a2215d7dde,George Washington University
MSc Business Analytics and Management,商业分析,eebc31b4-101a-40e5-b9fb-1ec9f64393da,University of East Anglia
MSc Business Analytics,商业分析,a979344e-4c1a-4ae2-a30a-e78caaf29049,University of East Anglia
MS in Business Analytics,商业分析,785202b5-6999-4fe8-99b1-6847e85a701f,Northeastern University(United States)
MSc Business Analytics (Birmingham),商业分析,60e3a81a-085a-4dcb-92cc-c86529a71b4e,Aston University
MSc Business Analytics,商业分析,620fcd32-77ba-4d84-b6f4-701880064e6b,University of Kent
MSc Business Analytics,商业分析,655aae94-50e8-46b9-a474-a6a63e997406,University of Dundee
MSc Business Analytics and Big Data,商业分析,a88c8bbe-e9b1-4fe3-855d-2c1f1757924c,University of Dundee
MSc Business Analytics and International Business,商业分析,eb6d17ef-fa46-4d71-be54-135a09036207,University of Dundee
MSc Business Analytics and Management,商业分析,8b75a7de-908f-40c7-ac25-a67c8ae559c4,University of Dundee
MSc Business Analytics,商业分析,7dd321d4-8ee0-456c-ad49-589ca10fb6ca,Macau University of Science and Technology
MSc Business Analytics,商业分析,9dc9ab84-11e5-4342-b0c4-113bebc8e3aa,University of Essex
MSc Business Analytics,商业分析,09b8d0ce-7db9-4ac9-84f4-b11e1a6d6eb2,"Royal Holloway, University of London"
Masters in Analytics and Management,商业分析,95c843da-b41f-4573-a53c-e206ea1d05c4,London Business School
MSc in Data and Business Analytics,商业分析,3885ef75-a6c4-4b41-9bac-e2d2dce0c563,Rennes School of Business
MSc in Big Data and Business Analytics,商业分析,e5420554-28ea-4483-b7ca-a61eb9c0892c,ESCP Business School
MSc in Digital Transformation Management & Leadership,商业分析,0db02994-8fc3-49be-a321-0b476ed3d547,ESCP Business School
MSc International Marketing & Business Development,商业分析,da4151cd-2357-4104-b266-57f19434b659,Grenoble Graduate School Of Business
MSc Artificial Intelligence and Business Analytics,商业分析,0a116350-a24b-4acf-acfd-f0a2e280c50e,Lingnan University
MSc Business Analytics,商业分析,7b7131ff-db2a-4548-8f06-4b4747172bd2,"City, University of London"
MSc Data Science and Analytics,商业分析,1a41559c-a0ba-4776-978f-be81e915f686,University of Westminster
MSc Business Analytics,商业分析,5b4ea256-36e7-4425-877e-fc3ac5c6c762,Coventry University
Master of Science in Business Analytics,商业分析,e1266bbd-2ecf-4767-a647-c6a41fcbebef,Wake Forest University
Master of Science in Business Analytics,商业分析,cbe82bc4-83d5-43ca-8eac-c320ccea8372,William & Mary
Master of Business Analytics,商业分析,e80228cc-6f2b-4e61-a063-36f3925ee84c,Tulane University
Master of Science in Business Analytics,商业分析,85e3c503-a9d1-40e9-94e9-50f3e63916c5,Brandeis University
Master of Science in Business Analytics,商业分析,e2cb5e10-9d09-4e2d-99f5-92a205478511,Santa Clara University
M.S. in Business Analytics,商业分析,99ac2e6e-c231-4084-845f-e05ca93984ed,Rensselaer Polytechnic Institute
Master of Science in Business Analytics,商业分析,e55d2c21-277a-46f5-9ec3-c340f4b9433c,University of Minnesota-Twin Cities
Master of Science in Business Analytics,商业分析,0281cfbd-ae8c-4d23-8514-f9a574f6030b,Fordham University
Master of Science in Analytics,商业分析,a68c76a1-1ca1-4fb5-83be-7617cbcffe72,North Carolina State University—Raleigh
Business Intelligence & Analytics Master's Program,商业分析,95bf5080-7de7-49b4-b3cf-6767e4ebbe0b,Stevens Institute of Technology
Masters in Business Analytics,商业分析,d1b0b1c3-f7be-4241-af48-c99f82f7b111,Bentley University
MS in Business Analytics,商业分析,b13f39fa-e63b-43e2-bd3e-7c3bc48fe54f,Lehigh University
Master of Science (M.S.) in Applied Analytics,商业分析,46204161-9ac9-4c10-87f3-b4d54c46248f,Boston College
MS in Business Analytics,商业分析,f4c3c557-73b7-4689-9980-e19d7c827454,University of Georgia
MS in Business Analytics,商业分析,b428c685-2f10-48f8-9016-6d2e33c4e0b7,Pepperdine University
MS in Business Analytics,商业分析,550869c0-35a1-49d0-9de6-6a528656c688,Syracuse University
MS in Business Analytics,商业分析,7b5c1ab8-3a9a-460a-9606-64e83e3834d6,Worcester Polytechnic Institute
MS in Business Analytics and Project Management,商业分析,b6c2237e-9c15-4aff-93a4-75d2dfb3044a,University of Connecticut
MS in Business Analytics,商业分析,50a32e91-1f19-4b37-8ee7-1c0daf7a642a,Southern Methodist University
MS in Business Analytics,商业分析,6c1abc30-e948-4a18-b84b-fbb9491fa271,Baylor University
MSc Digital Marketing with Data Analytics,商业分析,30ebb913-2d6a-4607-bf0d-778e8b9b79b1,Coventry University
MSc Business Data Analytics,商业分析,847fffb3-3eab-4ad8-9367-1409987d28be,Cranfield University
MSc Actuarial Science with Business Analytics,商业分析,590ed8b0-5104-488b-bf04-6f51a570aa25,"City, University of London"
Master of Science in Mechanical Engineering (SMME),机械工程,b5fad42d-e080-4be3-a432-26367c09d5c2,Massachusetts Institute of Technology
MEng in Manufacturing,机械工程,95dae11a-09b1-4707-8dc6-e72472ea401b,Massachusetts Institute of Technology
"MSc Advanced Computational Methods for Aeronautics, Flow Management and Fluid-Structure Interaction",机械工程,d0307e1b-55e1-4bde-911e-c0f32da95281,Imperial College London
MSc Advanced Mechanical Engineering,机械工程,c71a9fbd-66df-4e78-b12f-dbeb44850838,Imperial College London
MS in Mechanical Engineering,机械工程,a58c288c-d47d-47e9-9fa6-0a714d1042cb,Stanford University
MSc Mechanical Engineering,机械工程,09ed87b5-7478-40e2-8319-c57ddcf6654d,Swiss Federal Institute of Technology Zurich
